1501084828.52={"ticker":{"high":288.8,"low":271,"last":278.02,"vol":22989.060662,"buy":278.02,"sell":280.47}}
1501084858.8={"ticker":{"high":288.8,"low":271,"last":278.02,"vol":22988.933409,"buy":278.02,"sell":280.32}}
1501084889.04={"ticker":{"high":288.8,"low":271,"last":278.02,"vol":23012.283252,"buy":278,"sell":280.32}}
1501084919.37={"ticker":{"high":288.8,"low":271,"last":278.02,"vol":23012.283252,"buy":278,"sell":278.02}}
1501084949.63={"ticker":{"high":288.8,"low":271,"last":278.02,"vol":23012.283252,"buy":278,"sell":278.02}}
1501084979.87={"ticker":{"high":288.8,"low":271,"last":278.02,"vol":23012.283252,"buy":278,"sell":278.02}}
1501085010.16={"ticker":{"high":288.8,"low":271,"last":278.02,"vol":23012.880115,"buy":278,"sell":278.02}}
1501085040.82={"ticker":{"high":288.8,"low":271,"last":278.02,"vol":23036.218084,"buy":278,"sell":278.02}}
1501085071.1={"ticker":{"high":288.8,"low":271,"last":278,"vol":23059.898521,"buy":277.5,"sell":277.99}}
1501085101.33={"ticker":{"high":288.8,"low":271,"last":277.97,"vol":23069.689368,"buy":277.5,"sell":277.91}}
1501085131.58={"ticker":{"high":288.8,"low":271,"last":278.3,"vol":23071.531451,"buy":277.55,"sell":283.43}}
1501085162.58={"ticker":{"high":288.8,"low":271,"last":278.3,"vol":23071.531451,"buy":277.64,"sell":283.31}}
1501085192.83={"ticker":{"high":288.8,"low":271,"last":278.3,"vol":23071.531451,"buy":277.72,"sell":282.93}}
1501085223.09={"ticker":{"high":288.8,"low":271,"last":278.3,"vol":23071.531451,"buy":277.64,"sell":282.72}}
1501085253.33={"ticker":{"high":288.8,"low":271,"last":278.3,"vol":23071.531451,"buy":277.61,"sell":282}}
1501085283.62={"ticker":{"high":288.8,"low":271,"last":278.3,"vol":23071.531451,"buy":277.59,"sell":281}}
1501085313.86={"ticker":{"high":288.8,"low":271,"last":278.3,"vol":23071.531451,"buy":277.67,"sell":279.98}}
1501085344.09={"ticker":{"high":288.8,"low":271,"last":278.3,"vol":23071.531451,"buy":278.03,"sell":279.98}}
1501085374.34={"ticker":{"high":288.8,"low":271,"last":278.06,"vol":23072.731451,"buy":278.06,"sell":282.56}}
1501085404.6={"ticker":{"high":288.8,"low":271,"last":278.06,"vol":23039.169511,"buy":278.06,"sell":282.4}}
1501085434.83={"ticker":{"high":288.8,"low":271,"last":278.06,"vol":23039.169511,"buy":278.06,"sell":282.25}}
1501085465.1={"ticker":{"high":288.8,"low":271,"last":278.06,"vol":23039.169511,"buy":278.06,"sell":282.11}}
1501085495.35={"ticker":{"high":288.8,"low":271,"last":278.06,"vol":23039.169511,"buy":278.06,"sell":281.97}}
1501085525.61={"ticker":{"high":288.8,"low":271,"last":278.06,"vol":23039.169511,"buy":278.06,"sell":281.89}}
1501085555.9={"ticker":{"high":288.8,"low":271,"last":278.06,"vol":23039.169511,"buy":278.08,"sell":281.67}}
1501085586.17={"ticker":{"high":288.8,"low":271,"last":278.06,"vol":23039.169511,"buy":278.08,"sell":281.51}}
1501085616.41={"ticker":{"high":288.8,"low":271,"last":278.06,"vol":23039.169511,"buy":278.08,"sell":280.89}}
1501085646.71={"ticker":{"high":288.8,"low":271,"last":278.08,"vol":23091.689627,"buy":277.56,"sell":278}}
1501085676.95={"ticker":{"high":288.8,"low":271,"last":277,"vol":23219.599507,"buy":276.67,"sell":277}}
1501085707.16={"ticker":{"high":288.8,"low":271,"last":277,"vol":23221.168599,"buy":276.67,"sell":276.98}}
1501085737.43={"ticker":{"high":288.8,"low":271,"last":276.67,"vol":23221.179442,"buy":276,"sell":276.98}}
1501085767.62={"ticker":{"high":288.8,"low":271,"last":276,"vol":23327.701935,"buy":276,"sell":277}}
1501085797.83={"ticker":{"high":288.8,"low":271,"last":276,"vol":23327.701935,"buy":276,"sell":277}}
1501085828.09={"ticker":{"high":288.8,"low":271,"last":276,"vol":23327.701935,"buy":276,"sell":277}}
1501085858.31={"ticker":{"high":288.8,"low":271,"last":276,"vol":23331.678341,"buy":275.88,"sell":277}}
1501085888.53={"ticker":{"high":288.8,"low":271,"last":276,"vol":23331.678341,"buy":276,"sell":277}}
1501085918.73={"ticker":{"high":288.8,"low":271,"last":277,"vol":23333.317261,"buy":276,"sell":277}}
1501085948.89={"ticker":{"high":288.8,"low":271,"last":277,"vol":23335.644206,"buy":276,"sell":277}}
1501085979.12={"ticker":{"high":288.8,"low":271,"last":277,"vol":23268.943432,"buy":276,"sell":277}}
1501086009.33={"ticker":{"high":288.8,"low":271,"last":277,"vol":23268.943432,"buy":275.88,"sell":277}}
1501086039.6={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":276,"sell":277}}
1501086069.83={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":276,"sell":279.96}}
1501086100.29={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":276,"sell":279.81}}
1501086130.74={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":276.01,"sell":279.73}}
1501086160.95={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":276.01,"sell":280.7}}
1501086191.16={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":276.02,"sell":280.61}}
1501086221.43={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":276.02,"sell":280.43}}
1501086251.63={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":276.02,"sell":280.37}}
1501086281.87={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":277.01,"sell":280.74}}
1501086312.08={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":277.01,"sell":280.63}}
1501086342.3={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":277.02,"sell":280.54}}
1501086372.5={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":277.02,"sell":280.43}}
1501086402.71={"ticker":{"high":288.8,"low":271,"last":277,"vol":23117.18442,"buy":277.02,"sell":280.34}}
1501086433.66={"ticker":{"high":288.8,"low":271,"last":277,"vol":23116.88442,"buy":277.03,"sell":280.25}}
1501086463.91={"ticker":{"high":288.8,"low":271,"last":277,"vol":23116.88442,"buy":277.03,"sell":280.16}}
1501086494.13={"ticker":{"high":288.8,"low":271,"last":277,"vol":23116.88442,"buy":277.03,"sell":280.06}}
1501086524.71={"ticker":{"high":288.8,"low":271,"last":277,"vol":23116.88442,"buy":277.03,"sell":280.04}}
1501086554.98={"ticker":{"high":288.8,"low":271,"last":277,"vol":22904.489886,"buy":277.03,"sell":279.95}}
1501086585.19={"ticker":{"high":288.8,"low":271,"last":277,"vol":22904.299886,"buy":277.03,"sell":279.95}}
1501086615.5={"ticker":{"high":288.8,"low":271,"last":277,"vol":22904.299886,"buy":277.03,"sell":280}}
1501086645.76={"ticker":{"high":288.8,"low":271,"last":277.03,"vol":22943.38749,"buy":277.03,"sell":280}}
1501086676.0={"ticker":{"high":288.8,"low":271,"last":277.03,"vol":22943.38749,"buy":277.03,"sell":280}}
1501086706.25={"ticker":{"high":288.8,"low":271,"last":277.03,"vol":22939.694354,"buy":277.03,"sell":280}}
1501086736.52={"ticker":{"high":288.8,"low":271,"last":277.03,"vol":22939.559447,"buy":277.06,"sell":279}}
1501086766.76={"ticker":{"high":288.8,"low":271,"last":277.03,"vol":22939.559447,"buy":277.06,"sell":280.05}}
1501086798.0={"ticker":{"high":288.8,"low":271,"last":277.03,"vol":22939.559447,"buy":277.07,"sell":279.95}}
1501086828.2={"ticker":{"high":288.8,"low":271,"last":277.03,"vol":22914.121331,"buy":276.05,"sell":279.94}}
1501086858.41={"ticker":{"high":288.8,"low":271,"last":277.03,"vol":22914.121331,"buy":276.05,"sell":279.94}}
1501086888.63={"ticker":{"high":288.8,"low":271,"last":276.66,"vol":22926.165335,"buy":276.66,"sell":280.82}}
1501086918.9={"ticker":{"high":288.8,"low":271,"last":279.88,"vol":22928.509437,"buy":276.72,"sell":280.79}}
1501086949.18={"ticker":{"high":288.8,"low":271,"last":280.75,"vol":22931.136114,"buy":277.08,"sell":280.75}}
1501086979.45={"ticker":{"high":288.8,"low":271,"last":280.75,"vol":22931.490391,"buy":277.15,"sell":279.8}}
1501087009.7={"ticker":{"high":288.8,"low":271,"last":280.75,"vol":22931.490391,"buy":277.18,"sell":279.78}}
1501087039.98={"ticker":{"high":288.8,"low":271,"last":279.78,"vol":22933.204485,"buy":277.8,"sell":279.68}}
1501087070.18={"ticker":{"high":288.8,"low":271,"last":279.68,"vol":22934.0261,"buy":277.06,"sell":279.68}}
1501087100.42={"ticker":{"high":288.8,"low":271,"last":278.66,"vol":22944.453257,"buy":277.1,"sell":279.58}}
1501087130.58={"ticker":{"high":288.8,"low":271,"last":278.66,"vol":22944.453257,"buy":277.18,"sell":279.78}}
1501087160.83={"ticker":{"high":288.8,"low":271,"last":278.66,"vol":22944.453257,"buy":277.24,"sell":279.8}}
1501087191.13={"ticker":{"high":288.8,"low":271,"last":278.66,"vol":22944.453257,"buy":277.33,"sell":279.78}}
1501087221.47={"ticker":{"high":288.8,"low":271,"last":279.78,"vol":22945.148393,"buy":277.18,"sell":279.78}}
1501087251.7={"ticker":{"high":288.8,"low":271,"last":279.78,"vol":22945.967215,"buy":277.18,"sell":279.78}}
1501087281.92={"ticker":{"high":288.8,"low":271,"last":279.78,"vol":22946.074109,"buy":277.35,"sell":279.7}}
1501087312.18={"ticker":{"high":288.8,"low":271,"last":279.78,"vol":22946.331202,"buy":277.42,"sell":279.8}}
1501087342.37={"ticker":{"high":288.8,"low":271,"last":279.78,"vol":22946.331202,"buy":277.65,"sell":279.68}}
1501087372.58={"ticker":{"high":288.8,"low":271,"last":279.78,"vol":22947.149399,"buy":277.65,"sell":279.78}}
